char_count,uppercase_frequency,digit_frequency,whitespace_frequency,alphabet_count,a_frequency,b_frequency,c_frequency,d_frequency,e_frequency,f_frequency,g_frequency,h_frequency,i_frequency,j_frequency,k_frequency,l_frequency,m_frequency,n_frequency,o_frequency,p_frequency,q_frequency,r_frequency,s_frequency,t_frequency,u_frequency,v_frequency,w_frequency,x_frequency,y_frequency,z_frequency,~_frequency,@_frequency,#_frequency,$_frequency,%_frequency,^_frequency,&_frequency,*_frequency,-_frequency,__frequency,=_frequency,+_frequency,>_frequency,<_frequency,[_frequency,]_frequency,{_frequency,}_frequency,/_frequency,\_frequency,|_frequency,word_count,avg_word_length,avg_sentence_length,avg_sentence_word_count,unique_words_frequency,punctuation_frequency,a_frequency,between_frequency,in_frequency,nor_frequency,some_frequency,upon_frequency,about_frequency,both_frequency,including_frequency,nothing_frequency,somebody_frequency,us_frequency,above_frequency,but_frequency,inside_frequency,of_frequency,someone_frequency,used_frequency,after_frequency,by_frequency,into_frequency,off_frequency,something_frequency,via_frequency,all_frequency,can_frequency,is_frequency,on_frequency,such_frequency,we_frequency,although_frequency,cos_frequency,it_frequency,once_frequency,than_frequency,what_frequency,am_frequency,do_frequency,its_frequency,one_frequency,that_frequency,whatever_frequency,among_frequency,down_frequency,latter_frequency,onto_frequency,the_frequency,when_frequency,an_frequency,each_frequency,less_frequency,opposite_frequency,their_frequency,where_frequency,and_frequency,either_frequency,like_frequency,or_frequency,them_frequency,whether_frequency,another_frequency,enough_frequency,little_frequency,our_frequency,these_frequency,which_frequency,any_frequency,every_frequency,lots_frequency,outside_frequency,they_frequency,while_frequency,anybody_frequency,everybody_frequency,many_frequency,over_frequency,this_frequency,who_frequency,anyone_frequency,everyone_frequency,me_frequency,own_frequency,those_frequency,whoever_frequency,anything_frequency,everything_frequency,more_frequency,past_frequency,though_frequency,whom_frequency,are_frequency,few_frequency,most_frequency,per_frequency,through_frequency,whose_frequency,around_frequency,following_frequency,much_frequency,plenty_frequency,till_frequency,will_frequency,as_frequency,for_frequency,must_frequency,plus_frequency,to_frequency,with_frequency,at_frequency,from_frequency,my_frequency,regarding_frequency,toward_frequency,within_frequency,be_frequency,have_frequency,near_frequency,same_frequency,towards_frequency,without_frequency,because_frequency,he_frequency,need_frequency,several_frequency,under_frequency,worth_frequency,before_frequency,her_frequency,neither_frequency,she_frequency,unless_frequency,would_frequency,behind_frequency,him_frequency,no_frequency,should_frequency,unlike_frequency,yes_frequency,below_frequency,i_frequency,nobody_frequency,since_frequency,until_frequency,you_frequency,beside_frequency,if_frequency,none_frequency,so_frequency,up_frequency,your_frequency,sentence_count,repeated_punctuation_frequency,pos_LS,pos_TO,pos_VBN,pos_'',pos_WP,pos_UH,pos_VBG,pos_JJ,pos_VBZ,pos_--,pos_VBP,pos_NN,pos_DT,pos_PRP,pos_:,pos_WP$,pos_NNPS,pos_PRP$,pos_WDT,pos_(,pos_),pos_.,"pos_,",pos_``,pos_$,pos_RB,pos_RBR,pos_RBS,pos_VBD,pos_IN,pos_FW,pos_RP,pos_JJR,pos_JJS,pos_PDT,pos_MD,pos_VB,pos_WRB,pos_NNP,pos_EX,pos_NNS,pos_SYM,pos_CC,pos_CD,pos_POS,author
3060,0.041176470588235294,0.000326797385620915,0.1803921568627451,2307,0.06535947712418301,0.011437908496732025,0.014052287581699347,0.023856209150326796,0.0826797385620915,0.016339869281045753,0.016339869281045753,0.04379084967320261,0.059803921568627454,0.00522875816993464,0.010784313725490196,0.03300653594771242,0.023202614379084968,0.05261437908496732,0.056862745098039215,0.011111111111111112,0.000980392156862745,0.034640522875816995,0.04019607843137255,0.07745098039215687,0.02516339869281046,0.0058823529411764705,0.01895424836601307,0.00065359477124183,0.02091503267973856,0.00261437908496732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000326797385620915,0.0,0.0,0.0,0.0,0.0,0.004248366013071895,0.004248366013071895,0.0,0.0,0.0,0.0,0.0,553,4.535262206148282,42.11267605633803,9.28560999168857,0.6184448462929476,0.0565359477124183,200,0,44,0,0,0,4,0,0,0,0,10,1,4,0,13,0,0,2,1,2,4,0,0,6,1,17,22,0,5,0,0,22,1,3,4,1,5,0,6,10,0,0,0,0,0,36,0,44,0,1,0,0,0,8,0,4,20,2,1,2,1,3,4,0,2,3,4,0,0,1,0,0,0,0,0,4,0,0,3,14,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,2,21,9,3,0,19,6,25,2,7,0,0,0,9,1,0,1,0,2,0,52,0,0,0,0,0,10,0,1,1,2,0,7,14,0,0,1,0,183,0,0,1,9,0,2,0,2,1,2,71,0.09248554913294797,0,12,4,26,4,1,11,31,8,0,14,106,53,65,23,0,0,9,1,0,0,55,42,11,0,37,0,0,40,57,0,3,0,2,0,9,31,2,58,3,9,0,21,3,0,748687
3023,0.02514058881905392,0.0,0.18590803837247766,2322,0.061197485941118096,0.009262322196493549,0.01951703605689712,0.039364869335097585,0.10122394971882236,0.013231888852133642,0.014885874958650347,0.04796559708898445,0.05292755540853457,0.0016539861065167053,0.012901091630830301,0.030433344359907376,0.02216341382732385,0.04796559708898445,0.06086668871981475,0.017532252729077075,0.0006615944426066821,0.03738008600727754,0.04333443599073768,0.06946741647370162,0.02183261660602051,0.006946741647370162,0.01951703605689712,0.0,0.015216672179953688,0.0006615944426066821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563,4.371225577264654,47.774193548387096,10.929244602902045,0.5310834813499112,0.045980813761164405,185,0,45,0,3,0,2,0,0,0,0,5,0,1,0,8,0,0,0,0,0,0,1,0,6,3,17,17,0,9,0,0,15,2,0,3,4,9,0,4,9,0,0,1,0,0,33,2,34,1,0,0,0,2,20,1,4,17,3,0,0,1,1,2,1,1,1,0,0,0,4,2,0,0,0,4,2,2,0,0,18,3,1,0,1,0,0,0,2,0,3,0,2,3,0,0,3,0,0,0,0,0,22,11,0,0,15,2,45,2,6,0,1,0,14,1,0,2,0,0,0,61,2,0,2,0,5,9,0,4,0,0,0,6,10,0,0,1,0,160,0,0,1,8,1,5,0,6,6,1,62,0.12949640287769784,0,11,9,35,4,2,19,22,3,0,17,73,36,83,8,0,0,20,2,0,0,35,27,14,0,47,1,1,70,71,0,7,0,1,2,5,16,5,26,1,16,0,18,3,0,806976
3031,0.025734081161332894,0.0,0.18409765753876609,2350,0.05410755526228967,0.010887495875948531,0.018475750577367205,0.040580666446717255,0.11118442758165623,0.018805674694820192,0.012867040580666447,0.06004618937644342,0.0557571758495546,0.0006598482349059716,0.006928406466512702,0.025074232926426923,0.01583635763774332,0.046519300560871,0.056087099967007586,0.012867040580666447,0.0006598482349059716,0.04981854173540086,0.05542725173210162,0.06466512702078522,0.020125371164632134,0.007258330583965688,0.013526888815572418,0.0006598482349059716,0.012867040580666447,0.003629165291982844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559,4.4239713774597496,60.87755102040816,13.760837452651906,0.5509838998211091,0.040580666446717255,164,1,45,1,1,0,0,1,0,0,0,4,0,3,0,13,0,0,0,0,1,1,1,0,4,1,29,18,0,5,0,0,30,0,0,0,3,8,0,6,5,0,0,0,0,0,22,2,36,0,1,0,0,0,22,1,2,17,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,3,5,1,0,0,15,0,0,0,0,0,1,0,0,0,2,0,0,4,2,0,0,0,0,0,0,1,13,7,0,0,23,6,23,2,1,0,0,0,14,3,0,0,0,0,0,99,0,0,0,0,4,35,0,27,0,0,2,3,4,1,0,3,0,169,0,0,0,17,1,4,0,4,3,3,49,0.016260162601626018,0,14,12,20,1,1,11,18,3,0,15,77,42,92,2,0,0,36,1,0,0,57,27,15,0,25,0,0,63,58,0,6,1,1,0,5,18,4,22,0,19,0,18,1,0,6234395
3079,0.03052939265995453,0.0,0.17960376745696655,2327,0.06170834686586554,0.01104254628126015,0.014615134784020786,0.05261448522247483,0.09775901266645015,0.01006820396232543,0.017538161740824943,0.05164014290354011,0.04579408898993179,0.0003247807729782397,0.007794738551477752,0.03702500811951932,0.018837284832737902,0.05228970444949659,0.052939265995453066,0.01006820396232543,0.0006495615459564793,0.04579408898993179,0.04806755440077947,0.05683663527119195,0.01851250405975966,0.004871711594673595,0.01948684637869438,0.000974342318934719,0.014939915556999025,0.0035725885027606367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000974342318934719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554,4.55956678700361,60.6,13.290736342042756,0.6064981949458483,0.06365703150373497,190,0,39,0,0,0,1,2,0,0,0,4,0,4,1,8,0,0,0,1,2,0,0,0,5,3,22,19,0,4,0,0,10,2,1,5,5,10,0,4,2,0,0,3,0,0,60,0,48,0,0,0,1,1,27,0,0,13,4,0,0,0,1,7,1,0,1,0,0,1,1,1,0,0,1,1,5,3,0,0,6,3,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,2,6,18,6,1,0,8,3,16,2,2,0,0,0,8,1,0,0,0,1,0,96,0,0,0,0,0,23,0,7,0,0,0,1,9,0,0,2,0,141,0,0,0,9,0,4,0,3,4,4,50,0.030612244897959183,0,2,15,39,8,2,10,33,24,0,7,87,62,39,5,0,0,17,1,0,0,59,57,30,0,30,1,0,47,45,0,4,2,1,0,12,19,0,41,3,20,0,27,3,0,512464
3013,0.027547295054762694,0.0006637902422834385,0.1798871556588118,2323,0.062064387653501495,0.009956853634251576,0.01659475605708596,0.03385330235645536,0.10288748755393295,0.013275804845668768,0.016262860935944243,0.05210753401924992,0.04613342183869897,0.0019913707268503153,0.014271490209093926,0.031530036508463324,0.01692665117822768,0.05277132426153336,0.05907733156322602,0.014603385330235646,0.0006637902422834385,0.043478260869565216,0.05509459010952539,0.05542648523066711,0.027547295054762694,0.008961168270826419,0.01659475605708596,0.001327580484566877,0.01659475605708596,0.0009956853634251576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009956853634251576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543,4.550644567219153,63.12765957446808,13.872245709808244,0.6206261510128913,0.04679721208098241,187,0,47,0,2,0,0,0,0,0,0,12,0,5,0,8,0,2,1,1,0,0,0,0,8,2,18,26,0,5,0,0,12,2,4,1,3,11,0,1,4,0,0,2,0,0,32,0,35,1,0,1,1,0,13,0,0,15,3,0,0,1,0,3,0,0,2,0,0,0,2,0,0,0,0,3,3,2,0,0,11,4,0,0,0,0,1,0,0,0,5,0,1,1,0,0,0,0,2,0,1,0,19,7,2,0,25,2,10,2,0,0,0,0,13,4,0,0,0,0,0,87,1,0,0,0,1,33,0,17,0,1,1,2,14,2,0,4,0,139,0,0,0,14,1,4,0,8,3,2,47,0.014184397163120567,0,21,7,34,3,2,16,28,5,0,15,69,39,76,2,0,0,23,0,1,1,55,28,20,0,43,2,0,52,48,0,2,0,1,1,7,32,2,29,2,11,0,19,3,0,560480
3083,0.030489782679208564,0.0,0.181641258514434,2331,0.05611417450535193,0.011028219266947779,0.017839766461239054,0.0405449237755433,0.08563087901394745,0.014271813168991242,0.01978592280246513,0.056438533895556274,0.05351929938371716,0.005838469023678235,0.010703859876743431,0.037301329873499836,0.012974375608173857,0.04865390853065196,0.05806033084657801,0.011028219266947779,0.0,0.036328251702886796,0.04638339279922154,0.06325008108984755,0.025948751216347713,0.005514109633473889,0.017515407071034706,0.001621796951021732,0.019137204022056438,0.0006487187804086928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003243593902043464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561,4.497326203208556,43.05714285714286,9.573942585357567,0.6327985739750446,0.06162828413882582,173,1,53,0,0,0,2,1,0,1,0,8,0,5,0,8,0,1,2,2,1,0,0,0,10,2,14,13,0,4,0,0,22,0,2,5,3,10,0,2,3,1,0,2,0,0,37,0,32,1,1,0,0,0,17,0,3,13,1,0,1,1,0,2,0,1,1,1,0,1,2,1,0,0,0,1,2,1,0,0,8,2,0,0,0,1,0,0,2,0,4,0,0,0,1,0,5,0,0,0,0,0,15,6,0,0,25,4,20,3,3,0,0,0,13,2,0,2,0,1,0,80,0,1,2,0,2,17,0,8,0,2,1,4,12,1,0,1,0,165,0,0,0,9,0,4,0,6,7,1,70,0.07368421052631578,0,17,3,43,4,2,22,37,6,0,13,70,44,67,9,0,0,24,1,0,1,63,38,22,0,31,0,0,56,58,0,13,0,0,0,4,25,3,39,0,20,0,21,1,0,2855986
3093,0.026188166828322017,0.0,0.18396378920142256,2369,0.060782411897833816,0.01066925315227934,0.014872292272874232,0.038797284190106696,0.10054962819269318,0.013902360168121564,0.0158422243776269,0.052376333656644035,0.05431619786614937,0.0012932428063368898,0.010992563853863564,0.030067895247332686,0.021985127707727127,0.047203362431296476,0.058195926285160036,0.009052699644358229,0.0006466214031684449,0.0375040413837698,0.0504364694471387,0.06789524733268672,0.024894924021985128,0.005172971225347559,0.01842870999030068,0.0012932428063368898,0.016812156482379565,0.0019398642095053346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025864856126737797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570,4.428070175438597,49.721311475409834,11.22866384349588,0.5508771929824562,0.046880051729712255,188,0,36,0,2,0,1,1,0,0,0,7,0,5,1,11,0,1,1,2,1,2,2,0,5,1,9,23,0,8,0,0,16,1,2,0,3,10,0,8,5,0,0,3,0,1,31,2,29,0,0,0,0,0,14,0,1,13,3,0,2,1,0,1,2,0,2,0,0,1,2,0,0,0,0,1,0,1,1,0,16,5,1,0,0,0,2,0,5,0,5,1,1,1,1,0,0,1,1,0,2,0,28,7,0,0,22,5,19,2,6,0,0,0,8,3,0,0,0,0,0,78,0,0,0,0,3,21,0,24,0,0,0,1,15,2,0,1,0,168,0,1,0,2,0,1,1,4,3,0,61,0.041379310344827586,0,17,12,29,1,1,9,30,3,0,12,69,43,97,5,0,0,17,1,1,1,60,29,17,0,35,1,0,72,62,0,3,1,1,0,5,21,3,18,0,23,0,16,8,0,1112924
3076,0.04161248374512354,0.0,0.19408322496749025,2361,0.07347204161248375,0.010403120936280884,0.012678803641092327,0.053966189856957086,0.0959037711313394,0.008127438231469442,0.01495448634590377,0.054616384915474644,0.03836150845253576,0.004551365409622887,0.014629388816644993,0.03576072821846554,0.017555266579973992,0.0611183355006502,0.06144343302990897,0.0055266579973992196,0.00032509752925877764,0.03576072821846554,0.04193758127438232,0.05884265279583875,0.022756827048114433,0.005201560468140442,0.021456436931079324,0.00032509752925877764,0.01788036410923277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009752925877763329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598,4.145484949832776,77.8974358974359,18.790910313298372,0.4682274247491639,0.03738621586475943,226,0,30,1,5,0,4,0,0,0,0,2,0,1,0,5,3,0,0,1,0,1,0,0,8,1,15,17,0,5,0,0,14,1,1,2,10,11,0,7,12,0,0,3,0,0,36,3,41,2,0,0,0,1,35,0,2,17,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,5,1,2,0,1,22,3,0,0,1,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,0,1,18,3,1,0,21,0,29,1,6,0,3,0,12,2,0,0,0,0,0,101,0,0,0,0,0,16,0,28,0,2,1,2,5,0,0,0,0,118,0,1,0,14,0,3,0,8,4,2,39,0.0,0,12,8,36,4,1,9,9,9,0,9,79,45,71,0,0,0,19,2,0,0,37,23,18,0,42,0,0,83,61,0,10,1,0,1,7,14,4,65,1,10,0,35,4,0,806976
2957,0.028407169428474807,0.0013527223537368955,0.17889753128170444,2256,0.07203246533648969,0.012850862360500507,0.01657084883327697,0.024687182955698342,0.08792695299289821,0.012512681772066284,0.021643557659790327,0.052756171795738924,0.05749070003381806,0.002705444707473791,0.011836320595197836,0.036185322962461956,0.01826175177544809,0.049374365911396684,0.05072708826513358,0.01217450118363206,0.00033818058843422386,0.037876225904633076,0.04869800473452824,0.06459249239093676,0.02536354413256679,0.0047345282380791345,0.023334460601961447,0.0010145417653026716,0.017247210010145418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003043625295908015,0.0,0.0,0.0,0.0,0.0,0.00033818058843422386,0.00033818058843422386,0.0,0.0,0.0,0.0,0.0,530,4.581132075471698,40.66197183098591,8.875965844490334,0.5830188679245283,0.051065268853567804,213,0,54,0,0,0,0,1,0,0,0,11,0,1,0,6,0,0,0,4,3,1,0,0,6,1,20,18,0,5,0,0,12,0,0,3,4,5,0,3,5,0,0,1,0,0,32,0,32,0,1,0,0,1,14,1,1,14,2,0,0,0,0,1,0,1,3,2,0,0,2,1,0,0,0,1,3,2,0,0,10,2,0,0,0,2,1,0,0,1,0,2,1,2,1,0,0,1,0,0,1,0,32,6,0,0,32,5,18,0,1,0,2,0,13,3,0,1,2,0,0,48,0,0,0,0,3,6,0,0,0,2,1,9,14,0,0,0,0,170,0,0,1,8,0,2,0,5,3,1,71,0.18543046357615894,0,21,8,25,5,2,23,34,5,0,13,75,45,49,20,0,0,15,3,3,3,38,33,8,0,37,0,0,42,52,1,4,3,0,0,3,17,4,48,0,19,0,16,8,0,583064
3015,0.011276948590381426,0.0,0.18275290215588724,2388,0.06135986733001658,0.013930348258706468,0.022885572139303482,0.025870646766169153,0.10248756218905472,0.012935323383084577,0.02321724709784411,0.05704809286898839,0.05041459369817579,0.001658374792703151,0.009286898839137645,0.03582089552238806,0.02023217247097844,0.05207296849087894,0.06036484245439469,0.01890547263681592,0.0003316749585406302,0.040132669983416254,0.06733001658374793,0.06733001658374793,0.022222222222222223,0.005306799336650083,0.010281923714759536,0.0009950248756218905,0.008623548922056384,0.0009950248756218905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001990049751243781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552,4.463768115942029,119.64,26.80246753246753,0.5543478260869565,0.022553897180762852,185,0,51,1,4,0,1,0,0,0,0,9,0,3,0,17,1,1,0,1,0,1,0,0,5,4,16,20,0,1,0,0,16,1,1,2,3,5,2,5,4,0,0,0,0,0,43,1,42,2,0,0,0,0,19,0,4,21,2,0,0,0,5,0,0,0,2,0,0,1,0,1,0,0,0,1,1,3,0,0,13,2,0,0,1,0,1,1,0,0,2,0,0,2,1,0,2,0,1,0,0,2,16,13,0,0,21,1,15,2,0,0,0,0,18,2,0,0,0,1,2,98,0,1,2,0,3,11,0,29,0,3,1,8,10,1,0,0,1,152,0,2,0,0,0,0,0,10,10,0,25,0.0,0,18,13,19,5,0,22,30,44,0,4,93,60,54,3,0,0,9,1,1,1,25,24,0,0,25,0,0,9,73,0,7,1,0,0,9,31,2,11,1,25,0,16,5,0,1112924
3057,0.02976774615636245,0.0,0.1799149492966961,2368,0.0572456656853124,0.015374550212626759,0.012757605495583905,0.035982989859339225,0.10336931632319267,0.016355904481517827,0.018972849198560682,0.04939483153418384,0.04939483153418384,0.001962708537782139,0.005561007523716062,0.025188092901537455,0.022244030094864246,0.050049067713444556,0.061171082760876676,0.010794896957801767,0.00032711808963035657,0.04645076872751063,0.05135754007196598,0.06673209028459273,0.026823683349689237,0.005561007523716062,0.017337258750408896,0.004252535165194635,0.019627085377821395,0.00032711808963035657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551,4.549909255898367,53.607142857142854,11.78202461678728,0.5970961887477314,0.04416094210009813,175,2,34,3,0,0,2,0,0,2,0,22,0,5,0,7,0,1,1,0,3,1,0,0,2,2,17,28,0,8,0,0,19,0,2,0,3,7,0,8,5,0,0,1,0,0,24,3,27,0,4,0,1,0,8,1,0,22,1,0,2,1,2,1,0,3,2,1,0,0,5,1,0,0,0,1,4,1,1,1,17,2,1,0,1,0,1,1,3,0,3,1,1,0,0,0,2,0,0,0,1,0,14,10,0,0,30,7,16,5,0,0,0,1,26,1,0,0,0,0,0,62,2,0,1,0,1,16,0,13,0,1,0,7,17,2,0,0,0,151,0,0,0,18,1,4,0,6,4,1,56,0.0,0,19,16,33,1,0,12,30,2,0,18,70,32,66,0,0,0,19,3,2,2,56,28,17,0,38,3,0,52,59,0,7,3,0,0,4,25,5,44,1,17,0,15,4,0,1497577
3028,0.02443857331571995,0.0,0.16875825627476881,2322,0.06406869220607662,0.01453104359313078,0.01750330250990753,0.03302509907529723,0.09180977542932629,0.009577278731836196,0.019484808454425365,0.055812417437252314,0.05383091149273448,0.00297225891677675,0.016512549537648614,0.03236459709379128,0.02344782034346103,0.0488771466314399,0.04854689564068692,0.0066050198150594455,0.00033025099075297226,0.04788639365918098,0.061756935270805814,0.04854689564068692,0.030052840158520475,0.003963011889035667,0.016842800528401584,0.001321003963011889,0.01618229854689564,0.0009907529722589167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002311756935270806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512,4.916015625,51.224137931034484,10.419848478621239,0.6328125,0.062087186261558784,194,0,43,0,1,0,1,0,0,0,0,6,0,2,0,8,0,2,0,4,2,0,0,0,4,5,35,21,0,3,0,0,14,0,1,0,2,13,0,5,1,0,0,1,0,0,17,1,34,3,1,0,0,0,14,0,1,9,0,0,0,0,0,6,0,0,3,1,0,0,0,0,0,0,0,1,2,1,2,0,16,1,0,0,1,1,2,0,0,0,3,0,0,1,1,0,0,0,0,0,2,1,23,2,0,0,20,6,17,2,3,0,0,0,13,2,0,0,0,0,1,74,0,0,0,0,0,28,0,10,0,2,0,7,6,2,0,10,0,163,0,1,0,7,0,2,0,3,1,2,58,0.06382978723404255,0,8,6,46,0,1,20,32,3,0,8,87,23,58,2,0,0,54,1,0,0,46,50,25,0,31,0,0,47,44,0,3,2,2,0,7,20,2,33,0,32,0,14,1,0,560480
3086,0.028839922229423203,0.0003240440699935191,0.1743357096565133,2333,0.06869734283862605,0.011665586519766688,0.015878159429682438,0.029812054439403757,0.07744653272845108,0.014257939079714841,0.020414776409591703,0.05508749189889825,0.06156837329876863,0.004860661049902786,0.006804925469863901,0.034024627349319506,0.02235904082955282,0.0508749189889825,0.05119896305897602,0.010369410239792612,0.0009721322099805574,0.03888528839922229,0.05119896305897602,0.056707712248865845,0.03596889176928062,0.005184705119896306,0.01814646791963707,0.0003240440699935191,0.012637718729747246,0.0006480881399870382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009721322099805574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539,4.7272727272727275,27.583333333333332,5.834935897435897,0.6326530612244898,0.06837329876863253,212,0,54,0,3,0,0,0,0,0,0,16,0,1,0,11,1,0,0,4,1,2,2,0,7,3,25,24,1,6,0,0,19,1,0,0,8,0,0,6,6,0,0,0,0,1,27,4,32,2,0,0,0,0,13,0,2,14,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,2,1,0,9,0,0,0,0,0,0,0,3,0,0,2,2,2,0,0,0,0,0,0,2,0,26,2,0,0,21,5,22,0,3,0,2,0,9,2,1,0,2,0,0,54,1,0,0,0,1,3,0,0,0,3,0,11,8,1,0,0,0,190,0,0,1,5,0,3,0,11,2,1,108,0.20853080568720378,0,13,5,31,1,1,20,35,4,0,8,102,51,45,23,0,0,19,4,0,0,53,38,22,0,25,0,2,51,50,0,5,1,1,0,6,18,4,54,1,17,0,12,0,0,583064
3093,0.025864856126737796,0.0,0.17782088587132233,2413,0.07985774329130295,0.008082767539605561,0.018105399288716458,0.035240866472680245,0.09537665696734562,0.014225670869705788,0.01745877788554801,0.05075978014872292,0.06304558680892337,0.0,0.009052699644358229,0.035240866472680245,0.01196249595861623,0.046880051729712255,0.04881991593921759,0.014225670869705788,0.0016165535079211122,0.04009052699644358,0.05981247979308115,0.07177497575169738,0.015518913676042677,0.005819592628516004,0.021661817006142902,0.00032331070158422246,0.014225670869705788,0.0009699321047526673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009699321047526673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551,4.61524500907441,60.88,13.191065670467951,0.5789473684210527,0.03976721629485936,247,0,40,0,5,0,0,0,0,0,0,2,0,2,0,15,0,0,1,1,3,2,2,0,1,1,12,21,0,7,0,0,26,0,0,2,3,5,0,2,4,0,0,2,0,0,48,4,51,2,0,0,3,0,17,0,0,15,2,0,1,0,0,1,0,1,0,0,0,0,5,1,0,0,0,4,1,0,0,0,11,3,0,0,0,0,1,0,1,0,2,0,2,2,2,0,0,0,0,0,1,17,63,5,0,0,20,9,22,0,0,0,0,0,7,2,0,1,0,1,0,83,1,0,1,0,1,14,0,6,0,1,1,4,4,1,0,1,0,195,0,0,0,5,0,4,0,8,4,1,50,0.0,0,12,11,26,1,1,15,26,1,0,12,93,53,51,0,0,0,17,2,2,2,55,26,14,0,31,1,0,60,64,0,7,0,2,0,6,21,4,33,1,18,0,18,0,0,870118
3093,0.021661817006142902,0.0,0.18493372130617525,2368,0.06207565470417071,0.014872292272874232,0.01196249595861623,0.041383769802780475,0.10475266731328807,0.014872292272874232,0.011639185257032008,0.06272227610733916,0.04655674102812803,0.0006466214031684449,0.014225670869705788,0.030067895247332686,0.01972195279663757,0.04526349822179114,0.05205302295505981,0.010022631749110895,0.0,0.044293566117038476,0.05754930488199159,0.058195926285160036,0.019398642095053348,0.006789524733268671,0.016812156482379565,0.00032331070158422246,0.019398642095053348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016165535079211122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573,4.399650959860384,48.111111111111114,10.935210895147428,0.5759162303664922,0.04784998383446492,192,0,35,1,1,0,2,0,0,0,0,10,1,3,2,14,0,1,2,4,1,1,0,0,3,1,21,14,0,11,0,0,9,0,0,2,9,4,2,3,4,0,0,2,0,0,53,3,46,0,0,0,0,0,31,0,0,11,1,0,0,0,0,2,0,0,3,0,0,1,5,0,0,0,2,5,1,1,0,0,13,2,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,2,25,4,2,0,22,5,19,2,1,0,0,0,9,1,3,0,0,0,1,116,0,0,1,0,1,33,0,22,0,5,1,11,7,1,0,4,0,144,0,0,1,3,0,2,0,4,1,1,63,0.0945945945945946,0,17,7,17,2,1,9,21,4,0,3,77,47,63,7,0,0,33,2,0,0,53,40,17,0,22,1,0,66,66,0,5,2,1,0,11,26,5,23,2,33,0,27,3,0,512464
